"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","SOIBv2.Long.Term.Status","SOIBv2.Current.Status","SOIBv2.Priority.Status"
"Malabar Whistling-Thrush","Myophonus horsfieldii","mawthr1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Mainland India","None","Resident & Local Migrant",NA,NA,"Malabar Whistling Thrush","Myophonus horsfieldii","Malabar Whistling-thrush","Myophonus horsfieldii","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",310,0.216129032258065,0.546774193548387,0.593548387096774,17.3645161290323,0.703192404650223,-64.5027473215126,-55.3153707388065,-43.7622977394231,-3.62668805894654,-1.37373691539367,0.8792142281592,76.3995151052623,87.0312216493627,99.2779655987628,73.6430768840067,85.8696385980297,100.316849719075,70.9527422900818,84.7354633821955,101.453701433209,68.3446377541628,83.6280181894971,102.66748552785,65.8259576349287,82.5466452313132,103.94642968335,63.3992394868647,81.4907061215381,105.283735317405,61.0644842984585,80.459581276501,106.675444346034,"Decline","Stable","Moderate"
"Blue Whistling-Thrush","Myophonus caeruleus","blwthr1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,"Blue Whistling Thrush","Myophonus caeruleus","Blue Whistling-thrush","Myophonus caeruleus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",547,0.179159049360146,0.451782449725777,0.559414990859232,9.02559414990859,0.48717342860517,-10.506932239411,6.588793611311,27.228349386602,-0.673225068398951,1.35628848110983,3.38580203061861,99.8535602790688,112.437513136938,126.737803516585,99.091916933686,113.97690647114,131.285966138409,98.2887650048239,115.546819484637,136.096083685002,97.4660620968873,117.147928643486,141.15466453502,96.6364610685118,118.780927368544,146.457955975394,95.8076202465298,120.446526493287,152.007654709031,94.9843592046882,122.145454734889,157.808772905622,"Stable","Stable","Low"
"Little Forktail","Enicurus scouleri","litfor1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Open Habitat","Resident & Altitudinal Migrant",NA,NA,"Little Forktail","Enicurus scouleri","Little Forktail","Enicurus scouleri","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",180,0.122222222222222,0.347916666666667,0.472222222222222,11.1555555555556,0.850136245293114,-46.1329495365753,-28.5257305546432,-5.7443676604495,-5.82285244413054,-3.60865984738574,-1.39446725064095,52.0943867031628,68.3749278867522,89.9360852263888,47.5421269235896,65.5114509136753,90.5424213308064,43.3395414317711,62.7784665170922,91.300162551653,39.4840018960231,60.1696355464102,92.1678203523226,35.9594818654229,57.6789435546367,93.1217807703263,32.7444512833009,55.3006833767021,94.1479648554749,29.8156021347603,53.0294386826848,95.2377038342104,"eBird Data Indecisive","eBird Data Indecisive","Low"
"White-crowned Forktail","Enicurus leschenaulti","whcfor1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,"White-crowned Forktail","Enicurus leschenaulti","White-crowned Forktail","Enicurus leschenaulti","Least Concern","Schedule-II","","Appendix II",NA,"","","",28,0.214285714285714,0.227678571428571,0.321428571428571,10.1428571428571,1.93577623439013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spotted Forktail","Enicurus maculatus","spofor1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,"Spotted Forktail","Enicurus maculatus","Spotted Forktail","Enicurus maculatus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",244,0.139344262295082,0.378586065573771,0.463114754098361,10.4139344262295,0.734085086664204,-35.7995911519497,-17.8839774649821,6.424457406779,-5.16704084481102,-2.67079966952294,-0.174558494234859,52.6653244287536,69.5305354387517,92.0121596060896,48.7690449371981,67.6668865471356,94.1946865222773,45.1102345653641,65.8646460888194,96.5888897820879,41.6999242733202,64.1215707340601,99.1584366042753,38.5347009200935,62.4355059988887,101.884198119915,35.6044088790622,60.8043824982764,104.756329972485,32.895877147932,59.2262123656957,107.770348720658,"Stable","eBird Data Indecisive","Low"
"Black-backed Forktail","Enicurus immaculatus","blbfor1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",NA,NA,"Black-backed Forktail","Enicurus immaculatus","Black-backed Forktail","Enicurus immaculatus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",132,0.143939393939394,0.265151515151515,0.333333333333333,9.82575757575758,0.982489617640943,-54.3773364964244,-36.6712253665507,-12.1523805283968,-4.68313637389151,-2.14749052468942,0.388155324512668,79.3803751283424,117.77815212117,175.443325116086,72.2436740344526,115.05936156506,184.264259097502,65.6377321653936,112.430780729296,194.011074830289,59.5775537531677,109.889112017873,204.637566684449,54.0464135260007,107.431193588937,216.141632558225,49.0136491851616,105.053993372949,228.546952883941,44.4431461073312,102.754603371591,241.894105104701,"eBird Data Indecisive","eBird Data Indecisive","Low"
"Slaty-backed Forktail","Enicurus schistaceus","slbfor1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"Slaty-backed Forktail","Enicurus schistaceus","Slaty-backed Forktail","Enicurus schistaceus","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",118,0.11864406779661,0.29978813559322,0.406779661016949,11.0169491525424,1.16957096056756,NA,NA,NA,-6.46875748689102,-3.77978968591978,-1.09082188494855,58.1601173220929,80.7059761474785,112.461695305839,52.382302608604,77.0756043082868,114.072420088563,47.1207026318422,73.6310920968785,115.957097072179,42.3606834468737,70.362031412066,118.058683859134,38.0703839856681,67.2586393814083,120.346317700249,34.2118289915522,64.3117185998138,122.803201220876,30.7460302562546,61.5126200206279,125.420622562251,"eBird Data Deficient","eBird Data Indecisive","Low"
"Firethroat","Calliope pectardens","fireth1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Passage Migrant",NA,1,"Firethroat","Calliope pectardens","Firethroat","Calliope pectardens","Near Threatened","Schedule-II","","Appendix II",NA,"","","",2,NA,NA,NA,7,5.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Siberian Rubythroat","Calliope calliope","sibrub","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Moderate Decline","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Winter Migrant",NA,NA,"Siberian Rubythroat","Calliope calliope","Siberian Rubythroat","Calliope calliope","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",142,0.105633802816901,0.25,0.408450704225352,12.7253521126761,0.91926396038709,NA,NA,NA,-4.12680926716735,0.166986284743942,4.46078183665523,69.3945276114702,93.517033329098,126.63916735478,66.1796458174266,94.0565607548114,134.583140608335,63.0529977728421,94.6344210661214,143.323691592227,60.0486232862371,95.2512295779939,152.867456829866,57.1811003588053,95.9076456377519,163.246770614083,54.4550013450343,96.604373739623,174.510612401702,51.8695763692652,97.3421647184629,186.720383934082,"eBird Data Deficient","eBird Data Indecisive","Low"
"Himalayan Rubythroat","Calliope pectoralis","himrub1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Grassland & Scrub","Local Migrant",1,NA,"Himalayan Rubythroat","Calliope pectoralis","Himalayan Rubythroat","Calliope pectoralis","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",109,0.146788990825688,0.26605504587156,0.348623853211009,12.8990825688073,1.09046961361428,NA,NA,NA,-5.69203653418125,-1.52555360049738,2.64092933318649,43.3999660789851,71.5371218783571,118.621059438721,39.1651398475915,70.58420505563,128.269222940098,35.2761912367683,69.6707431945721,139.139632574811,31.7415115359786,68.7955121391847,151.27088726125,28.547368913381,67.9573460539501,164.743360415138,25.6707242205487,67.1551349853451,179.666953760557,23.085264783344,66.3878225531002,196.175929110899,"eBird Data Deficient","eBird Data Indecisive","Low"
"Chinese Rubythroat","Calliope tschebaiewi","chirub1","Passeriformes","Muscicapidae (Old World Flycatchers)","High","Data Deficient","Data Deficient","Very Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","None","Grassland","Winter Migrant & Localized Summer Migrant",1,NA,"Chinese Rubythroat","Calliope tschebaiewi","Chinese Rubythroat","Calliope tschebaiewi","Least Concern","Schedule-I","","Appendix II",NA,"","","X",33,0.0909090909090909,0.318181818181818,0.424242424242424,12.6060606060606,1.86672090141598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","High"
"White-tailed Robin","Myiomela leucura","whtrob2","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Strong Decline","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Local Migrant",NA,NA,"White-tailed Robin","Myiomela leucura","White-tailed Blue Robin","Myiomela leucura","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",104,0.134615384615385,0.28125,0.375,11.6346153846154,1.22847015241677,NA,NA,NA,-1.82225511639936,3.64065989602396,9.10357490844729,76.7365962911479,112.217909169545,165.07877614592,74.256334748062,116.196741781251,183.332050935333,71.7651202656608,120.366013739825,204.126491833795,69.3172472182507,124.736006094404,227.706932298069,66.9409080086124,129.317618578532,254.387532524864,64.6505023144398,134.122409747733,284.545511934355,62.4527944290921,139.162639889597,318.62194612821,"eBird Data Deficient","eBird Data Indecisive","Low"
"Blue-fronted Robin","Cinclidium frontale","blfrob1","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",1,NA,"Blue-fronted Robin","Cinclidium frontale","Blue-fronted Robin","Cinclidium frontale","Least Concern","Schedule-II","","Appendix II",NA,"","","X",17,0.0588235294117647,0.294117647058824,0.470588235294118,16.2352941176471,2.87456005359605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"Red-flanked Bluetail","Tarsiger cyanurus","refblu","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Winter Migrant",NA,1,"Red-flanked Bush Robin","Tarsiger cyanurus","Orange-flanked Bush-robin","Tarsiger cyanurus","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himalayan Bluetail","Tarsiger rufilatus","himblu1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Local Migrant",NA,NA,"Himalayan Bush Robin","Tarsiger rufilatus","Himalayan Bush-robin","Tarsiger rufilatus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",225,0.146666666666667,0.380555555555556,0.444444444444444,10.5022222222222,0.78663267848736,-42.9405367177675,-26.7561503263348,-5.6232126140029,2.23877057604907,6.03115580531179,9.82354103457451,131.157037732636,158.705488205016,192.408915831683,133.584417245386,167.253811336239,209.969069532569,135.957628483017,176.292406389835,229.410818097768,138.319744242925,185.850861325589,250.87151195646,140.696904604688,195.960628166041,274.524056711602,143.106128913529,206.655144892549,300.571078464657,145.559255098708,217.969965580096,329.24317674527,"eBird Data Indecisive","eBird Data Indecisive","Low"
"Rufous-breasted Bush-Robin","Tarsiger hyperythrus","rbbrob1","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","Yes","Himalayas","Forest","Resident & Altitudinal Migrant",NA,NA,"Rufous-breasted Bush Robin","Tarsiger hyperythrus","Rufous-breasted Bush-robin","Tarsiger hyperythrus","Least Concern","Schedule-II","","Appendix II",NA,"","","X",30,0.1,0.420833333333333,0.333333333333333,12.6666666666667,2.39097716441757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"White-browed Bush-Robin","Tarsiger indicus","wbbrob1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"White-browed Bush Robin","Tarsiger indicus","White-browed Bush-robin","Tarsiger indicus","Least Concern","Schedule-II","","Appendix II",NA,"","","",35,0.142857142857143,0.325,0.314285714285714,12.0571428571429,2.22525144646622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Golden Bush-Robin","Tarsiger chrysaeus","gobrob1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Alpine & Cold Desert","Resident & Altitudinal Migrant",NA,NA,"Golden Bush Robin","Tarsiger chrysaeus","Golden Bush-robin","Tarsiger chrysaeus","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",125,0.12,0.324,0.432,12.264,1.05188030659693,-44.6990928534247,-19.1049860457568,17.15836610426,-0.705339929578289,4.8457217621795,10.3967834539373,110.437627657172,153.994905681127,215.788486962793,108.657006974245,160.768097551557,239.501765047494,106.785567580808,167.902772882906,266.421785968246,104.89189786666,175.420342781422,296.858696087554,103.014260475506,183.343589050275,331.204482899651,101.174676497377,191.69675732841,369.925932296509,99.3859998161418,200.505656869949,413.565600876001,"Stable","eBird Data Indecisive","Low"
"Yellow-rumped Flycatcher","Ficedula zanthopygia","korfly1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Passage Migrant & Localized Winter Migrant",NA,1,"Yellow-rumped Flycatcher","Ficedula zanthopygia","Yellow-rumped Flycatcher","Ficedula zanthopygia","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mugimaki Flycatcher","Ficedula mugimaki","mugfly","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Uncertain",NA,1,"Mugimaki Flycatcher","Ficedula mugimaki","Mugimaki Flycatcher","Ficedula mugimaki","Least Concern","Schedule-II","","Appendix II",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slaty-backed Flycatcher","Ficedula erithacus","slbfly1","Passeriformes","Muscicapidae (Old World Flycatchers)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Forest","Summer Migrant & Localized Winter Migrant",NA,NA,"Slaty-backed Flycatcher","Ficedula erithacus","Slaty-backed Flycatcher","Ficedula erithacus","Least Concern","Schedule-II","","Appendix II",NA,"","","",33,0.151515151515152,0.196969696969697,0.151515151515152,15.2121212121212,1.78262229330492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Black-and-orange Flycatcher","Ficedula nigrorufa","barfly1","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Uncertain","Restricted","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Western Ghats","Forest & Plantation","Resident",NA,NA,"Black-and-orange Flycatcher","Ficedula nigrorufa","Black-and-orange Flycatcher","Ficedula nigrorufa","Least Concern","Schedule-II","","Appendix II",NA,"","","X",42,0.30952380952381,0.449404761904762,0.523809523809524,22.4761904761905,0.81052159591992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"Slaty-blue Flycatcher","Ficedula tricolor","slbfly2","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident & Altitudinal Migrant",NA,NA,"Slaty-blue Flycatcher","Ficedula tricolor","Slaty-blue Flycatcher","Ficedula tricolor","Least Concern","Schedule-II","","Appendix II",NA,"X","X","X",245,0.142857142857143,0.314285714285714,0.379591836734694,11.7428571428571,0.731153322038455,-49.3161949859572,-29.6415069721577,-3.3575336334292,-2.86099057832212,0.435147528770991,3.7312856358641,71.5043781018626,91.3319849393616,116.994515668469,68.9199068314901,91.9636215856374,123.205870633002,66.3686694851837,92.61938735102,129.94956065661,63.8822191053804,93.2997195245009,137.215639270465,61.4762397842656,94.0050733216305,145.012608093649,59.1580748510105,94.7359223649361,153.360027898822,56.9304748601673,95.4927591853328,162.2849250178,"eBird Data Indecisive","eBird Data Indecisive","Low"
"Snowy-browed Flycatcher","Ficedula hyperythra","snbfly1","Passeriformes","Muscicapidae (Old World Flycatchers)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"Snowy-browed Flycatcher","Ficedula hyperythra","Snowy-browed Flycatcher","Ficedula hyperythra","Least Concern","Schedule-II","","Appendix II",NA,"","X","X",121,0.0909090909090909,0.304752066115702,0.388429752066116,12.7603305785124,1.14970424070086,NA,NA,NA,-3.33406710673436,7.46264293968028,18.2593529860949,120.378879836458,177.655221870817,265.374290887342,120.278649913337,190.163628484221,305.756912014229,120.132984660143,203.796259251339,353.594887711396,120.026293230757,218.667668918485,410.149880590236,120.007198795433,234.905326255986,476.989811240583,120.105350310398,252.651185901692,556.028735456996,120.339899879745,272.063463911564,649.58757611776,"eBird Data Deficient","eBird Data Indecisive","Low"
"Pygmy Flycatcher","Ficedula hodgsoni","pybfly1","Passeriformes","Muscicapidae (Old World Flycatchers)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Altitudinal Migrant",NA,NA,"Pygmy Blue Flycatcher","Ficedula hodgsoni","Pygmy Blue-flycatcher","Ficedula hodgsoni","Least Concern","Schedule-II","","Appendix II",NA,"","","",59,0.101694915254237,0.300847457627119,0.288135593220339,12.728813559322,1.66844627242591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
