post_title,ID,post_content,post_excerpt,post_date,post_name,post_author,post_status,featured_image,wp_page_template,post_format,comment_status,ping_status,pinged,post_parent,menu_order,scientific_name,long-term_trend,long-term_trend_ci,current_annual_change,current_annual_change_ci,distribution_range_size,distribution_range_size_ci_units_of_10000_sqkm,downloadlink,map_filename,map_filename_originals,graph_filename,graph_filename_originals,graph_filename_originals_cat,current_status,distribution_status,iucn_status,long_term_status,migratory_status,status_of_conservation_concern,wlpa_schedule,primary_assessment,habitat_specialization,endemicity,custom_url,custom_url_estnot,long-term_trend_in,long-term_trend_ci_in,current_annual_change_in,current_annual_change_ci_in,distribution_range_size_in,distribution_range_size_ci_units_of_10000_sqkm_in,migratory_status_in,habitat_specialization_in,endemicity_in,national_trends_addn,habitat_trends_addn,state_trends_addn,full_url_2,habitats,conservation_areas,conservation_area_trends_addn,key_states,all_trends,post_category,only_conclusive_trend,new_to_soib_2023,photo_credit
Eurasian Collared Dove,,Goa,,,ga-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"1,349","(1,348, 1,350)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_ga_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_ga_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",ga-eucdov,None,None,pas-est-eucdov,,Goa,Goa,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Gujarat,,,gj-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,329.76,"(247.01, 430.28)",1.11,"(-0.4, 2.61)","1,80,455","(180,398, 180,512)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_gj_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_gj_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Eurasian-Collared-Dove_gj_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_gj_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_gj_CAT_trend.png,Stable,,Least Concern,Rapid Increase,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,est-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",gj-eucdov,None,None,pas-est-eucdov,,Gujarat,Gujarat,Yes,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Haryana,,,hr-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"52,116","(52,083, 52,149)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_hr_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_hr_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",hr-eucdov,None,None,pas-est-eucdov,,Haryana,Haryana,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Himachal Pradesh,,,hp-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"29,300","(29,239, 29,361)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_hp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_hp_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",hp-eucdov,None,None,pas-est-eucdov,,Himachal Pradesh,Himachal Pradesh,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Jammu and Kashmir,,,jk-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"28,837","(28,769, 28,905)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_jk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_jk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",jk-eucdov,None,None,pas-est-eucdov,,Jammu and Kashmir,Jammu and Kashmir,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Jharkhand,,,jh-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"44,140","(44,061, 44,219)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_jh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_jh_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",jh-eucdov,None,None,pas-est-eucdov,,Jharkhand,Jharkhand,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Karnataka,,,ka-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,9.55,"(5.37, 13.73)","1,78,261","(178,220, 178,302)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_ka_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_ka_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Eurasian-Collared-Dove_ka_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_ka_CAT_trend.png,Trend Inconclusive,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,est-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",ka-eucdov,None,None,pas-est-eucdov,,Karnataka,Karnataka,Yes,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Kerala,,,kl-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"5,965","(5,965, 5,965)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_kl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_kl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",kl-eucdov,None,None,pas-est-eucdov,,Kerala,Kerala,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Ladakh,,,la-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"13,873","(13,794, 13,952)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_la_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_la_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",la-eucdov,None,None,pas-est-eucdov,,Ladakh,Ladakh,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Madhya Pradesh,,,mp-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,1.27,"(-1.21, 3.75)","2,09,225","(209,061, 209,389)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_mp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_mp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Eurasian-Collared-Dove_mp_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_mp_CAT_trend.png,Stable,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,est-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",mp-eucdov,None,None,pas-est-eucdov,,Madhya Pradesh,Madhya Pradesh,Yes,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Maharashtra,,,mh-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,-30.46,"(-39.66, -18.59)",0.12,"(-1.47, 1.71)","2,63,221","(263,105, 263,337)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_mh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_mh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Eurasian-Collared-Dove_mh_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_mh_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Eurasian-Collared-Dove_mh_CAT_trend.png,Stable,,Least Concern,Trend Inconclusive,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,est-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",mh-eucdov,None,None,pas-est-eucdov,,Maharashtra,Maharashtra,Yes,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Manipur,,,mn-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_mn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_mn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",mn-eucdov,None,None,pas-est-eucdov,,Manipur,Manipur,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Meghalaya,,,ml-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"3,731","(3,686, 3,776)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_ml_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_ml_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",ml-eucdov,None,None,pas-est-eucdov,,Meghalaya,Meghalaya,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Nagaland,,,nl-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"1,100","(1,066, 1,134)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_nl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_nl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",nl-eucdov,None,None,pas-est-eucdov,,Nagaland,Nagaland,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Odisha,,,or-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"76,142","(75,993, 76,291)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_or_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_or_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",or-eucdov,None,None,pas-est-eucdov,,Odisha,Odisha,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Puducherry,,,py-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"3,224","(3,224, 3,224)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_py_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_py_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",py-eucdov,None,None,pas-est-eucdov,,Puducherry,Puducherry,No,TRUE,Lalit Mohan Bansal
Eurasian Collared Dove,,Punjab,,,pb-eucdov,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Streptopelia_decaocto.jpg,,standard,closed,closed,,0,0,Streptopelia decaocto,,,,,"47,684","(47,650, 47,718)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Eurasian-Collared-Dove_pb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Eurasian-Collared-Dove_pb_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-II,,Non-specialized,Non-endemic,eucdov,not-eucdov,36.05,"(17.46, 56.45)",3.23,"(1.19, 5.27)","20,54,340","(2,053,940, 2,054,740)",Resident,Non-specialized,Non-endemic,in-est-eucdov,,"ap-est-eucdov,as-not-eucdov,br-not-eucdov,ch-not-eucdov,ct-not-eucdov,dn-not-eucdov,dd-not-eucdov,dl-not-eucdov,ga-not-eucdov,gj-est-eucdov,hr-not-eucdov,hp-not-eucdov,jk-not-eucdov,jh-not-eucdov,ka-est-eucdov,kl-not-eucdov,la-not-eucdov,mp-est-eucdov,mh-est-eucdov,mn-not-eucdov,ml-not-eucdov,nl-not-eucdov,or-not-eucdov,py-not-eucdov,pb-not-eucdov,rj-not-eucdov,sk-not-eucdov,tn-est-eucdov,ts-not-eucdov,up-est-eucdov,ul-not-eucdov,wb-est-eucdov",pb-eucdov,None,None,pas-est-eucdov,,Punjab,Punjab,No,TRUE,Lalit Mohan Bansal
